レコード番号,案件管理CD(自動採番),会計CD,ブランド名,ブランド名(その他),物件名称,物件名称（カナ）,【PS】物件No,郵便番号,地図表示用 所在地,緯度_代表点,経度_代表点,確認日_代表点,緯度_入口指定,経度_入口指定,確認日_入口指定,確認方法,入口座標フラグ,入口座標の郵便番号,入口座標の都道府県,入口座標の市区町村,入口座標の町域以降,入口座標の建物名,備考,都道府県,市区町村,町域,丁,番,号,複数の番地,建物および階,補足情報（今までの経緯や駐車場の入口に関する情報等）,所在地(謄本地番),丁,番,号,複数の番地,開設日,閉鎖日,四輪(時間貸),自動二輪(時間貸),自転車(時間貸),時間貸台数,四輪(月極),自動二輪(月極),自転車(月極),月極台数
5384,P1000849,1420022,タイムパーク,,大村PS第1,オオムラピーエスダイイチ,FOK7800913,856-0826,長崎県大村市東三城町4-2,32.9099466,129.9589024,2026-03-03 17:01:23+09:00,,,,,,,,,,,,長崎県,大村市,東三城町4-2,,,,,,,長崎県大村市東三城町4-2,,,,,2016/03/07,,40,0,0,40,15,,,15
5385,P1000850,1420023,タイムパーク,,本原PS第1,モトハラピーエスダイイチ,FOK7800914,852-8132,長崎県長崎市扇町2-20,32.7836302,129.8703598,2026-03-03 17:01:23+09:00,,,,,,,,,,,,長崎県,長崎市,扇町2-20,,,,,,,長崎県長崎市扇町2-20,,,,,2016/12/01,,28,0,0,28,0,,,0
5387,P1000852,1420025,Dﾊﾟｰｷﾝｸﾞ,,魚の町PS第1,ウオノマチピーエスダイイチ,FOK8400043,850-0874,"長崎県長崎市魚の町2-5,29",32.7482748,129.8789651,2026-03-03 17:01:23+09:00,,,,,,,,,,,,長崎県,長崎市,"魚の町2-5,29",,,,,,,"長崎県長崎市魚の町2-5,29",,,,,2023/08/04,,6,0,0,6,0,,,0
5388,P1000853,1420026,Dﾊﾟｰｷﾝｸﾞ,,佐世保光月町3丁目PS第1,サセボコウゲツチョウサンチョウメピーエスダイイチ,FOK8600027,857-0805,長崎県佐世保市光月町3-8,33.1724966,129.723163,2026-03-03 17:01:23+09:00,,,,,,,,,,,,長崎県,佐世保市,光月町3-8,,,,,,,長崎県佐世保市光月町3-8,,,,,2025/09/17,,6,0,0,6,0,,,0
5396,P1000861,1430121,Dﾊﾟｰｷﾝｸﾞ,,熊本市大江5丁目PS第1,クマモトシオオエゴチョウメピーエスダイイチ,FOK8300077,862-0971,熊本県熊本市中央区大江５丁目3-25,32.7968957,130.7214294,2026-03-03 17:01:23+09:00,,,,,,,,,,,,熊本県,熊本市中央区,大江５丁目3-25,,,,,,,熊本県熊本市中央区大江５丁目3-25,,,,,2022/12/23,,18,0,0,18,0,,,0
5397,P1000862,1430122,Dﾊﾟｰｷﾝｸﾞ,,熊本ﾃﾙｻ前PS第1,クマモトテルサマエ,FOK8400029,862-0956,熊本県熊本市中央区水前寺公園16,32.789874,130.7383493,2026-03-03 17:01:23+09:00,,,,,,,,,,,,熊本県,熊本市中央区,水前寺公園16,,,,,,,熊本県熊本市中央区水前寺公園16,,,,,2023/07/10,,9,0,0,9,0,,,0
5398,P1000863,1430123,Dﾊﾟｰｷﾝｸﾞ,,新大江1丁目PS第1,シンオオエイチチョウメ,FOK8400070,862-0972,熊本県熊本市中央区新大江1-3-24,32.8014255,130.7279687,2026-03-03 17:01:23+09:00,,,,,,,,,,,,熊本県,熊本市中央区,新大江1-3-24,,,,,,,熊本県熊本市中央区新大江1-3-24,,,,,2023/10/05,,9,0,0,9,0,,,0
5399,P1000864,1430124,Dﾊﾟｰｷﾝｸﾞ,,本荘5丁目PS第1,ホンジョウゴチョウメピーエスダイイチ,FOK8500135,860-0811,熊本県熊本市中央区本荘5丁目5-7,32.793499,130.704085,2026-03-03 17:01:23+09:00,,,,,,,,,,,,熊本県,熊本市中央区,本荘5丁目5-7,,,,,,,熊本県熊本市中央区本荘5丁目5-7,,,,,2025/04/01,,28,0,0,28,0,,,0
5411,P1000876,1440022,タイムパーク,,別府南PS第1(別府南駐車場),ベップミナミピーエスダイイチ,FOK7800796,874-0938,大分県別府市末広町1-32,33.2747874,131.5027065,2026-03-03 17:01:23+09:00,,,,,,,,,,,,大分県,別府市,末広町1-32,,,,,,,大分県別府市末広町1-32,,,,,2008/01/21,,22,0,0,22,0,,,0
5417,P1000882,1440028,Dﾊﾟｰｷﾝｸﾞ,,宗麟館PS第1,ソウリンカンピーエスダイイチ,FOK7800815,870-0823,大分県大分市東大道1丁目9-1,33.2367497,131.7533945,2026-03-03 17:01:23+09:00,,,,,,,,,,,,大分県,大分市,東大道1丁目9-1,,,,,,,大分県大分市東大道1丁目9-1,,,,,2015/04/06,,42,0,0,42,0,,,0
5424,P1000889,1440035,タイムパーク,,萩原1丁目PS第1,ハギワライッチョウメピーエスダイイチ,FOK8300056,870-0921,大分県大分市萩原1丁目19-40,33.2422495,131.6405362,2026-03-03 17:01:23+09:00,,,,,,,,,,,,大分県,大分市,萩原1丁目19-40,,,,,,,大分県大分市萩原1丁目19-40,,,,,2022/11/07,,70,0,0,70,0,,,0
5425,P1000890,1440036,Dﾊﾟｰｷﾝｸﾞ,,別府楠町PS第1,ベップクスノキマチ　ベップクスノキ,FOK8400078,874-0943,大分県別府市楠町3-8の隣,33.2763562,131.503264,2026-03-03 17:01:23+09:00,,,,,,,,,,,,大分県,別府市,楠町3-8の隣,,,,,,,大分県別府市楠町3-8の隣,,,,,2023/10/23,,12,0,0,12,0,,,0
5433,P1000898,1450028,Dﾊﾟｰｷﾝｸﾞ,,延岡PS第1(西日本ｼﾃｨ),ノベオカピーエスダイイチ,KAG7800062,882-0823,宮崎県延岡市中町1-1-1,32.5822478,131.6680305,2026-03-03 17:01:23+09:00,,,,,,,,,,,,宮崎県,延岡市,中町1-1-1,,,,,,,宮崎県延岡市中町1-1-1,,,,,2016/03/15,,15,0,0,15,0,,,0
5435,P1000900,1450030,タイムパーク,,だるま,ダルマ,KAG8000009,880-0006,宮崎県宮崎市千草町25-4,31.9163796,131.4197267,2026-03-03 17:01:23+09:00,,,,,,,,,,,,宮崎県,宮崎市,千草町25-4,,,,,,,宮崎県宮崎市千草町25-4,,,,,2019/07/09,,20,0,0,20,0,,,0
5437,P1000902,1450032,Dﾊﾟｰｷﾝｸﾞ,,宮崎PS第1(かぎん),ミヤザキピーエスダイイチ,KAG8400011,880-0806,宮崎県宮崎市広島2丁目12-14,31.915415,131.4299686,2026-03-03 17:01:23+09:00,,,,,,,,,,,,宮崎県,宮崎市,広島2丁目12-14,,,,,,,宮崎県宮崎市広島2丁目12-14,,,,,2023/10/31,,23,0,0,23,0,,,0
5438,P1000903,1450033,Dﾊﾟｰｷﾝｸﾞ,,橘通西3丁目PS第1,タチバナトオリニシサンチョウメピーエスダイイチ,KAG8400022,880-0001,宮崎県宮崎市橘通西３丁目９－５,31.9153653,131.4219508,2026-03-03 17:01:23+09:00,,,,,,,,,,,,宮崎県,宮崎市,橘通西３丁目９－５,,,,,,,宮崎県宮崎市橘通西３丁目９－５,,,,,2024/04/10,,70,0,0,70,2,,,2
5439,P1000904,1450034,Dﾊﾟｰｷﾝｸﾞ,,牟田町PS第2,ムタマチピーエスダイニ,KAG8600005,885-0079,宮崎県都城市牟田町２３－１３,31.727977,131.0632084,2026-03-03 17:01:23+09:00,,,,,,,,,,,,宮崎県,都城市,牟田町２３－１３,,,,,,,宮崎県都城市牟田町２３－１３,,,,,2025/06/10,,6,0,0,6,0,,,0
5447,P1000912,1460017,その他,,荒田駐車場1(そうしん),アラタチュウシャジョウイチ,KAG7800008,890-0056,鹿児島県鹿児島市下荒田3-16-14,31.5727942,130.5533002,2026-03-03 17:01:23+09:00,,,,,,,,,,,,鹿児島県,鹿児島市,下荒田3-16-14,,,,,,,鹿児島県鹿児島市下荒田3-16-14,,,,,2005/04/25,,23,0,0,23,0,,,0
5451,P1000916,1460021,その他,,川内西向田駐車場(なんぎん),センダイニシムコウダチュウシャジョウ,KAG7800014,895-0027,鹿児島県薩摩川内市薩摩川内市西向田町14-1,31.8163506,130.3051134,2026-03-03 17:01:23+09:00,,,,,,,,,,,,鹿児島県,薩摩川内市,西向田町14-1,,,,,,,鹿児島県薩摩川内市薩摩川内市西向田町14-1,,,,,2006/02/13,,8,0,0,8,0,,,0
5453,P1000918,1460023,その他,,脇田駐車場(なんぎん),ワキタチュウシャジョウ,KAG7800016,890-0073,鹿児島県鹿児島市宇宿3-16-3,31.5425647,130.5397413,2026-03-03 17:01:23+09:00,,,,,,,,,,,,鹿児島県,鹿児島市,宇宿3-16-3,,,,,,,鹿児島県鹿児島市宇宿3-16-3,,,,,2006/06/12,,9,0,0,9,0,,,0
5458,P1000923,1460028,その他,,ﾌﾞﾙｰﾍﾞﾙﾊﾟｰｸ三和町,ブルーベルパークサンワチョウ,KAG7800028,890-0071,鹿児島県鹿児島市三和町51-2,31.552317,130.5554984,2026-03-03 17:01:23+09:00,,,,,,,,,,,,鹿児島県,鹿児島市,三和町51-2,,,,,,,鹿児島県鹿児島市三和町51-2,,,,,2011/03/01,,3,0,0,3,0,,,0
5476,P1000941,1460046,その他,,T郡元ﾊﾟｰｷﾝｸﾞ,ティーコオリモトパーキング,KAG7800054,890-0066,鹿児島県鹿児島市真砂町2-1,31.56042829999999,130.5502425,2026-03-03 17:01:23+09:00,,,,,,,,,,,,鹿児島県,鹿児島市,真砂町2-1,,,,,,,鹿児島県鹿児島市真砂町2-1,,,,,2015/10/27,,11,0,0,11,0,,,0
5485,P1000950,1460055,その他,,上町駐車場(かしん),カンマチチュウシャジョウ,KAG7800067,892-0805,鹿児島県鹿児島市大竜町4-27,31.6044097,130.5618355,2026-03-03 17:01:23+09:00,,,,,,,,,,,,鹿児島県,鹿児島市,大竜町4-27,,,,,,,鹿児島県鹿児島市大竜町4-27,,,,,2017/01/24,,8,0,0,8,0,,,0
5486,P1000951,1460056,その他,,城西駐車場(かしん),ジョウセイチュウシャジョウ,KAG7800068,890-0042,鹿児島県鹿児島市薬師1-8-11,31.5909454,130.539507,2026-03-03 17:01:23+09:00,,,,,,,,,,,,鹿児島県,鹿児島市,薬師1-8-11,,,,,,,鹿児島県鹿児島市薬師1-8-11,,,,,2017/01/31,,11,0,0,11,0,,,0
5492,P1000957,1460062,その他,,武町駐車場(かしん),タケマチチュウシャジョウ,KAG7800074,890-0053,鹿児島県鹿児島市中央町21-19,31.5819549,130.5422178,2026-03-03 17:01:23+09:00,,,,,,,,,,,,鹿児島県,鹿児島市,中央町21-19,,,,,,,鹿児島県鹿児島市中央町21-19,,,,,2017/09/26,,6,0,0,6,0,,,0
5505,P1000970,1460075,タイムパーク,,上町PS第2(なんぎん),カンマチピーエスダイイチ,KAG8000013,892-0805,鹿児島県鹿児島市大竜町3-11,31.6040431,130.5618611,2026-03-03 17:01:23+09:00,,,,,,,,,,,,鹿児島県,鹿児島市,大竜町3-11,,,,,,,鹿児島県鹿児島市大竜町3-11,,,,,2019/08/08,,22,0,0,22,0,,,0
5506,P1000971,1460076,Dﾊﾟｰｷﾝｸﾞ,,名瀬PS第1(かぎん),ナセピーエスダイイチ,KAG8000020,894-0026,鹿児島県奄美市名瀬港町１－１,28.3806371,129.4941534,2026-03-03 17:01:23+09:00,,,,,,,,,,,,鹿児島県,奄美市,名瀬港町１－１,,,,,,,鹿児島県奄美市名瀬港町１－１,,,,,2019/09/10,,26,0,0,26,0,,,0
5507,P1000972,1460077,タイムパーク,,奄美大島第1(なんぎん),アマミオオシマダイイチ,KAG8000025,894-0027,鹿児島県奄美市名瀬末広町1-26,28.3789041,129.4945367,2026-03-03 17:01:23+09:00,,,,,,,,,,,,鹿児島県,奄美市,名瀬末広町1-26,,,,,,,鹿児島県奄美市名瀬末広町1-26,,,,,2019/11/05,,8,0,0,8,0,,,0
5509,P1000974,1460079,その他,,ｱｶﾃﾞﾐｱﾊﾟｰｸ3,アカデミアパーク,KAG8000034,890-0045,鹿児島県鹿児島市武１丁目24-1,31.58103299999999,130.5387037,2026-03-03 17:01:23+09:00,,,,,,,,,,,,鹿児島県,鹿児島市,武１丁目24-1,,,,,,,鹿児島県鹿児島市武１丁目24-1,,,,,2020/02/17,,12,0,0,12,0,,,0
5510,P1000975,1460080,Dﾊﾟｰｷﾝｸﾞ,,谷山中央1丁目PS第1(駅),タニヤマチュウオウイチチョウメピーエスダイイチ,KAG8100004,891-0141,鹿児島県鹿児島市谷山中央１丁目4209,31.5260053,130.5188754,2026-03-03 17:01:23+09:00,,,,,,,,,,,,鹿児島県,鹿児島市,谷山中央１丁目4209,,,,,,,鹿児島県鹿児島市谷山中央１丁目4209,,,,,2020/04/16,,4,0,0,4,0,,,0
5514,P1000979,1460084,その他,,鴨池駐車場(かしん),カモイケチュウシャジョウ,KAG8200003,8900056,鹿児島県鹿児島市下荒田3丁目39-23,31.5690873,130.5521739,2026-03-03 17:01:23+09:00,,,,,,,,,,,,鹿児島県,鹿児島市,下荒田3丁目39-23,,,,,,,鹿児島県鹿児島市下荒田3丁目39-23,,,,,2021/04/27,,6,0,0,6,0,,,0
5515,P1000980,1460085,その他,,西千石駐車場,ニシセンゴクチュウシャジョウ,KAG8200010,892-0847,鹿児島県鹿児島市西千石町3-16,31.5885891,130.5467741,2026-03-03 17:01:23+09:00,,,,,,,,,,,,鹿児島県,鹿児島市,西千石町3-16,,,,,,,鹿児島県鹿児島市西千石町3-16,,,,,2021/06/11,,10,0,0,10,0,,,0
5518,P1000983,1460088,タイムパーク,,堀江町PS第5,ホリエチョウピーエスダイゴ,KAG8200020,892-0824,鹿児島県鹿児島市堀江町2-2,31.5912704,130.5590663,2026-03-03 17:01:23+09:00,,,,,,,,,,,,鹿児島県,鹿児島市,堀江町2-2,,,,,,,鹿児島県鹿児島市堀江町2-2,,,,,2021/09/15,,3,0,0,3,0,,,0
5519,P1000984,1460089,タイムパーク,,高麗町川田,コウライチョウカワダ,KAG8200031,890-0051,鹿児島県鹿児島市高麗町２１－３４,31.5806812,130.5513577,2026-03-03 17:01:23+09:00,,,,,,,,,,,,鹿児島県,鹿児島市,高麗町２１－３４,,,,,,,鹿児島県鹿児島市高麗町２１－３４,,,,,2022/04/11,,10,0,0,10,0,,,0
5520,P1000985,1460090,Dﾊﾟｰｷﾝｸﾞ,,呉服町PS1(かぎん),ゴフクチョウピーエスダイイチ,KAG8300005,892-0826,鹿児島県鹿児島市呉服町3-7,31.5900723,130.5568138,2026-03-03 17:01:23+09:00,,,,,,,,,,,,鹿児島県,鹿児島市,呉服町3-7,,,,,,,鹿児島県鹿児島市呉服町3-7,,,,,2022/05/27,,5,0,0,5,0,,,0
5521,P1000986,1460091,Dﾊﾟｰｷﾝｸﾞ,,上町PS第1(かぎん),カンマチピーエスダイイチ,KAG8300008,8920817,鹿児島県鹿児島市小川町13-9,31.5994037,130.5606366,2026-03-03 17:01:23+09:00,,,,,,,,,,,,鹿児島県,鹿児島市,小川町13-9,,,,,,,鹿児島県鹿児島市小川町13-9,,,,,2022/07/12,,8,0,0,8,0,,,0
5522,P1000987,1460092,Dﾊﾟｰｷﾝｸﾞ,,下竜尾町PS第1,シモタツオチョウピーエスダイイチ,KAG8300012,892-0852,鹿児島県鹿児島市下竜尾町5-25,31.6037079,130.5589337,2026-03-03 17:01:23+09:00,,,,,,,,,,,,鹿児島県,鹿児島市,下竜尾町5-25,,,,,,,鹿児島県鹿児島市下竜尾町5-25,,,,,2022/09/16,,12,0,0,12,0,,,0
5523,P1000988,1460093,Dﾊﾟｰｷﾝｸﾞ,,高麗町PS第2,コウライチョウピーエスダイニ,KAG8300015,890-0051,鹿児島県鹿児島市高麗町34-1,31.58008109999999,130.5490137,2026-03-03 17:01:23+09:00,,,,,,,,,,,,鹿児島県,鹿児島市,高麗町34-1,,,,,,,鹿児島県鹿児島市高麗町34-1,,,,,2022/11/08,,7,0,0,7,0,,,0
5524,P1000989,1460094,Dﾊﾟｰｷﾝｸﾞ,,照国町PS第1,テルクニチョウピーエスダイイチ,KAG8300017,892-0841,鹿児島県鹿児島市照国町１７－１,31.5933572,130.5518902,2026-03-03 17:01:23+09:00,,,,,,,,,,,,鹿児島県,鹿児島市,照国町１７－１,,,,,,,鹿児島県鹿児島市照国町１７－１,,,,,2022/12/07,,7,0,0,7,0,,,0
5525,P1000990,1460095,Dﾊﾟｰｷﾝｸﾞ,,加治屋町PS第2,カジヤチョウピーエスダイニ,KAG8300018,892-0846,鹿児島県鹿児島市加治屋町２－２４,31.5858201,130.5472953,2026-03-03 17:01:23+09:00,,,,,,,,,,,,鹿児島県,鹿児島市,加治屋町２－２４,,,,,,,鹿児島県鹿児島市加治屋町２－２４,,,,,2023/03/16,,25,0,0,25,0,,,0
5526,P1000991,1460096,Dﾊﾟｰｷﾝｸﾞ,,永吉2丁目PS第1,ナガヨシニチョウメピーエスダイイチ,KAG8300019,890-0023,鹿児島県鹿児島市永吉2丁目30-11,31.6051329,130.5353665,2026-03-03 17:01:23+09:00,,,,,,,,,,,,鹿児島県,鹿児島市,永吉2丁目30-11,,,,,,,鹿児島県鹿児島市永吉2丁目30-11,,,,,2023/01/20,,5,0,0,5,0,,,0
5527,P1000992,1460097,その他,,USUKI-325STﾋﾞﾙ駐車場,ウスキ－サンニゴエスティビルチュウシャジョウ,KAG8300020,890-0073,鹿児島県鹿児島市宇宿３丁目３３－４,31.54422,130.5367951,2026-03-03 17:01:23+09:00,,,,,,,,,,,,鹿児島県,鹿児島市,宇宿３丁目３３－４,,,,,,,鹿児島県鹿児島市宇宿３丁目３３－４,,,,,2023/03/01,,8,0,0,8,0,,,0
5528,P1000993,1460098,その他,,高見馬場駐車場(かしん),タカミババチュウシャジョウ,KAG8300022,892-0847,鹿児島県鹿児島市西千石町17-7,31.589424,130.551067,2026-03-03 17:01:23+09:00,,,,,,,,,,,,鹿児島県,鹿児島市,西千石町17-7,,,,,,,鹿児島県鹿児島市西千石町17-7,,,,,2023/04/03,,15,0,0,15,0,,,0
5529,P1000994,1460099,Dﾊﾟｰｷﾝｸﾞ,,真砂本町PS第2,マサゴホンマチピーエスダイニ,KAG8400005,890-0067,鹿児島県鹿児島市真砂本町41-8,31.5579343,130.5550683,2026-03-03 17:01:23+09:00,,,,,,,,,,,,鹿児島県,鹿児島市,真砂本町41-8,,,,,,,鹿児島県鹿児島市真砂本町41-8,,,,,2023/07/06,,6,0,0,6,0,,,0
5530,P1000995,1460100,Dﾊﾟｰｷﾝｸﾞ,,下荒田4丁目PS第1,シタアラタヨンチョウメピーエスダイイチ,KAG8400008,890-0056,鹿児島県鹿児島市下荒田4-9-14,31.57115529999999,130.5573793,2026-03-03 17:01:23+09:00,,,,,,,,,,,,鹿児島県,鹿児島市,下荒田4-9-14,,,,,,,鹿児島県鹿児島市下荒田4-9-14,,,,,2023/08/21,,4,0,0,4,0,,,0
5531,P1000996,1460101,その他,,荒田2丁目駐車場,アラタニチョウメチュウシャジョウ,KAG8400009,890-0054,鹿児島県鹿児島市荒田2丁目71-10,31.5690346,130.5501426,2026-03-03 17:01:23+09:00,,,,,,,,,,,,鹿児島県,鹿児島市,荒田2丁目71-10,,,,,,,鹿児島県鹿児島市荒田2丁目71-10,,,,,2023/08/31,,5,0,0,5,0,,,0
5532,P1000997,1460102,Dﾊﾟｰｷﾝｸﾞ,,西田PS第3(かぎん),ニシダピーエスダイサン,KAG8400010,890-0046,鹿児島県鹿児島市西田3丁目7-13,31.5883702,130.5370822,2026-03-03 17:01:23+09:00,,,,,,,,,,,,鹿児島県,鹿児島市,西田3丁目7-13,,,,,,,鹿児島県鹿児島市西田3丁目7-13,,,,,2023/10/31,,12,0,0,12,0,,,0
5533,P1000998,1460103,Dﾊﾟｰｷﾝｸﾞ,,川内PS第1(かぎん),センダイピーエスダイイチ,KAG8400012,895-0027,鹿児島県薩摩川内市西向田町16-7,31.8177069,130.3048143,2026-03-03 17:01:23+09:00,,,,,,,,,,,,鹿児島県,薩摩川内市,西向田町16-7,,,,,,,鹿児島県薩摩川内市西向田町16-7,,,,,2023/10/01,,31,0,0,31,0,,,0
5534,P1000999,1460104,Dﾊﾟｰｷﾝｸﾞ,,鴨池PS第3(かぎん),カモイケピーエスダイサン,KAG8400013,890-0056,鹿児島県鹿児島市下荒田4-46-20,31.5670838,130.5542288,2026-03-03 17:01:23+09:00,,,,,,,,,,,,鹿児島県,鹿児島市,下荒田4-46-20,,,,,,,鹿児島県鹿児島市下荒田4-46-20,,,,,2023/10/01,,39,0,0,39,0,,,0
5535,P1001000,1460105,Dﾊﾟｰｷﾝｸﾞ,,たてばばPS第1(かぎん),タテババピーエスダイイチ,KAG8400014,892-0852,鹿児島県鹿児島市下竜尾町3-23,31.6037815,130.5605413,2026-03-03 17:01:23+09:00,,,,,,,,,,,,鹿児島県,鹿児島市,下竜尾町3-23,,,,,,,鹿児島県鹿児島市下竜尾町3-23,,,,,2023/10/01,,26,0,0,26,0,,,0
5536,P1001001,1460106,Dﾊﾟｰｷﾝｸﾞ,,西向田PS第2,ニシムコウダピーエスダイイチ,KAG8400023,895-0027,鹿児島県薩摩川内市西向田町１７－１７,31.816979,130.3046347,2026-03-03 17:01:23+09:00,,,,,,,,,,,,鹿児島県,薩摩川内市,西向田町１７－１７,,,,,,,鹿児島県薩摩川内市西向田町１７－１７,,,,,2024/03/25,,6,0,0,6,0,,,0
5537,P1001002,1460107,Dﾊﾟｰｷﾝｸﾞ,,真砂町PS第2(入來),マサゴチョウピーエスダイニ,KAG8400024,890-0066,鹿児島県鹿児島市真砂町56-9,31.558841,130.5535363,2026-03-03 17:01:23+09:00,,,,,,,,,,,,鹿児島県,鹿児島市,真砂町56-9,,,,,,,鹿児島県鹿児島市真砂町56-9,,,,,2024/03/26,,6,0,0,6,0,,,0
5538,P1001003,1460108,Dﾊﾟｰｷﾝｸﾞ,,武岡PS第1(かぎん),タケオカピーエスダイイチ,KAG8500002,8900031,鹿児島県鹿児島市武岡2丁目29-3,31.591746,130.516131,2026-03-03 17:01:23+09:00,,,,,,,,,,,,鹿児島県,鹿児島市,武岡2丁目29-3,,,,,,,鹿児島県鹿児島市武岡2丁目29-3,,,,,2024/04/23,,10,0,0,10,0,,,0
5539,P1001004,1460109,Dﾊﾟｰｷﾝｸﾞ,,朝日通りPS第1,アサヒトオリピーエスダイイチ,KAG8500003,892-0821,鹿児島県鹿児島市名山町１－２０,31.594638,130.5576889,2026-03-03 17:01:23+09:00,,,,,,,,,,,,鹿児島県,鹿児島市,名山町１－２０,,,,,,,鹿児島県鹿児島市名山町１－２０,,,,,2024/06/01,,27,0,0,27,0,,,0
5540,P1001005,1460110,Dﾊﾟｰｷﾝｸﾞ,,国分中央3丁目PS第1,コクブチュウオウサンチョウメピーエスダイイチ,KAG8500005,899-4332,鹿児島県霧島市国分中央３－２９－７,31.7372833,130.7649761,2026-03-03 17:01:23+09:00,,,,,,,,,,,,鹿児島県,霧島市,国分中央３－２９－７,,,,,,,鹿児島県霧島市国分中央３－２９－７,,,,,2024/08/05,,5,0,0,5,0,,,0
5541,P1001006,1460111,Dﾊﾟｰｷﾝｸﾞ,,谷山中央2丁目PS第2,タニヤマチュウオウニチョウメピーエスダイニ,KAG8500008,891-0141,鹿児島県鹿児島市谷山中央２丁目４１１９－２,31.52720089999999,130.5209392,2026-03-03 17:01:23+09:00,,,,,,,,,,,,鹿児島県,鹿児島市,谷山中央２丁目４１１９－２,,,,,,,鹿児島県鹿児島市谷山中央２丁目４１１９－２,,,,,2024/09/05,,8,0,0,8,0,,,0
5542,P1001007,1460112,Dﾊﾟｰｷﾝｸﾞ,,山之口PS第2,ヤマノクチピーエスダイニ,KAG8500017,892-0844,鹿児島県鹿児島市山之口町9-39,31.5881757,130.5535434,2026-03-03 17:01:23+09:00,,,,,,,,,,,,鹿児島県,鹿児島市,山之口町9-39,,,,,,,鹿児島県鹿児島市山之口町9-39,,,,,2024/11/18,,3,0,0,3,0,,,0
5543,P1001008,1460113,Dﾊﾟｰｷﾝｸﾞ,,東向田PS第1,ヒガシムコウダピーエスダイイチ,KAG8500018,8950026,鹿児島県薩摩川内市東向田町14-7,31.81503,130.3072233,2026-03-03 17:01:23+09:00,,,,,,,,,,,,鹿児島県,薩摩川内市,東向田町14-7,,,,,,,鹿児島県薩摩川内市東向田町14-7,,,,,2024/12/05,,22,0,0,22,0,,,0
5544,P1001009,1460114,その他,,ﾌﾞﾙｰﾍﾞﾙﾊﾟｰｸ高麗町,ブルーベルパークコウライチョウ,KAG8500019,890-0051,鹿児島県鹿児島市高麗町１８－１１,31.57977499999999,130.5529357,2026-03-03 17:01:23+09:00,,,,,,,,,,,,鹿児島県,鹿児島市,高麗町１８－１１,,,,,,,鹿児島県鹿児島市高麗町１８－１１,,,,,2024/12/10,,7,0,0,7,0,,,0
5545,P1001010,1460115,その他,,ﾌﾞﾙｰﾍﾞﾙﾊﾟｰｸ郡元2丁目,ブルーベルパークコオリモトニチョウメ,KAG8500020,890-0065,鹿児島県鹿児島市郡元2丁目23-6,31.5627728,130.5451292,2026-03-03 17:01:23+09:00,,,,,,,,,,,,鹿児島県,鹿児島市,郡元2丁目23-6,,,,,,,鹿児島県鹿児島市郡元2丁目23-6,,,,,2025/02/03,,4,0,0,4,0,,,0
5546,P1001011,1460116,Dﾊﾟｰｷﾝｸﾞ,,荒田1丁目PS第3,アラタイッチョウメピーエスダイサン,KAG8500021,890-0054,鹿児島県鹿児島市荒田1丁目４７－１０,31.57429609999999,130.5493926,2026-03-03 17:01:23+09:00,,,,,,,,,,,,鹿児島県,鹿児島市,荒田1丁目４７－１０,,,,,,,鹿児島県鹿児島市荒田1丁目４７－１０,,,,,2025/02/18,,8,0,0,8,0,,,0
